Date,BET,BET-C,BET-FI,ROTX,BET-XT,BET-NG,BET-BK
2006-05-08,7454.54,4515.82,48086.34,16579.12,0.0,0.0,0.0
2006-05-05,7402.93,4462.93,47402.2,16445.53,0.0,0.0,0.0
2006-05-04,7373.88,4477.43,46655.11,16358.77,0.0,0.0,0.0
2006-05-03,7437.84,4506.76,47178.92,16476.67,0.0,0.0,0.0
2006-05-02,7506.52,4550.84,47178.92,16710.35,0.0,0.0,0.0
2006-04-28,7550.88,4572.45,47178.92,16845.22,0.0,0.0,0.0
2006-04-27,7491.53,4542.6,47178.92,16709.92,0.0,0.0,0.0
2006-04-26,7495.51,4543.46,47103.46,16723.6,0.0,0.0,0.0
2006-04-25,7493.44,4540.54,47510.18,16695.64,0.0,0.0,0.0
2006-04-21,7461.69,4537.18,46387.5,16647.84,0.0,0.0,0.0
2006-04-20,7444.65,4516.27,46145.53,16593.17,0.0,0.0,0.0
2006-04-19,7444.05,4529.56,46180.87,16604.37,0.0,0.0,0.0
2006-04-18,7495.4,4551.43,46479.68,16678.6,0.0,0.0,0.0
2006-04-17,7507.75,4557.96,46521.84,0.0,0.0,0.0,0.0
2006-04-14,7508.21,4543.88,46038.02,16744.4,0.0,0.0,0.0
2006-04-13,7440.68,4521.87,46174.65,16612.99,0.0,0.0,0.0
2006-04-12,7572.71,4541.8,46277.5,16909.25,0.0,0.0,0.0
2006-04-11,7588.36,4505.88,46409.68,16940.67,0.0,0.0,0.0
2006-04-10,7421.3,4407.91,46085.25,16557.43,0.0,0.0,0.0
2006-04-07,7316.71,4336.43,45293.95,16320.4,0.0,0.0,0.0
2006-04-06,7175.83,4269.73,44913.59,16009.63,0.0,0.0,0.0
2006-04-05,7313.2,4351.54,46126.9,16304.99,0.0,0.0,0.0
2006-04-04,7380.91,4397.64,46221.46,16458.79,0.0,0.0,0.0
2006-04-03,7511.45,4473.37,46268.82,16803.37,0.0,0.0,0.0
2006-03-31,7499.25,4457.04,46123.29,16709.46,0.0,0.0,0.0
2006-03-30,7509.74,4462.93,45556.88,16774.14,0.0,0.0,0.0
2006-03-29,7586.96,4518.27,45099.11,16979.02,0.0,0.0,0.0
2006-03-28,7656.4,4548.86,44560.1,17040.57,0.0,0.0,0.0
2006-03-27,7671.36,4566.12,48961.18,17088.13,0.0,0.0,0.0
2006-03-24,7613.47,4528.74,48838.79,16947.99,0.0,0.0,0.0
2006-03-23,7576.48,4513.07,48935.42,16953.14,0.0,0.0,0.0
2006-03-22,7621.84,4536.38,49052.92,16973.69,0.0,0.0,0.0
2006-03-21,7612.45,4537.85,48878.86,16994.32,0.0,0.0,0.0
2006-03-20,7529.85,4493.71,49156.38,16806.6,0.0,0.0,0.0
2006-03-17,7467.86,4463.16,48100.96,16724.99,0.0,0.0,0.0
2006-03-16,7558.82,4511.0,48411.97,16994.5,0.0,0.0,0.0
2006-03-15,7410.08,4438.78,46887.12,16640.53,0.0,0.0,0.0
2006-03-14,7411.24,4435.04,44663.32,16718.16,0.0,0.0,0.0
2006-03-13,7615.23,4539.89,46438.04,17085.23,0.0,0.0,0.0
2006-03-10,7557.1,4508.33,45461.59,16940.17,0.0,0.0,0.0
2006-03-09,7650.82,4558.52,46298.89,17160.43,0.0,0.0,0.0
2006-03-08,7904.15,4678.55,47550.14,17623.13,0.0,0.0,0.0
2006-03-07,7899.6,4675.97,48821.58,17583.53,0.0,0.0,0.0
2006-03-06,7958.05,4711.83,48739.51,17755.25,0.0,0.0,0.0
2006-03-03,7951.09,4705.41,49454.95,17685.57,0.0,0.0,0.0
2006-03-02,7855.2,4650.97,50870.03,17409.55,0.0,0.0,0.0
2006-03-01,8112.82,4781.05,50870.03,18009.07,0.0,0.0,0.0
2006-02-28,8192.51,4805.79,49315.32,17906.37,0.0,0.0,0.0
2006-02-27,7994.98,4720.8,48953.77,17549.75,0.0,0.0,0.0
2006-02-24,7977.57,4707.14,48911.61,17512.21,0.0,0.0,0.0
2006-02-23,8015.04,4722.29,49539.11,17587.8,0.0,0.0,0.0
2006-02-22,8038.88,4744.03,49833.06,17625.45,0.0,0.0,0.0
2006-02-21,7956.96,4688.42,49395.65,17426.17,0.0,0.0,0.0
2006-02-20,8151.26,4789.58,50911.79,17820.8,0.0,0.0,0.0
2006-02-17,8200.94,4808.94,51575.96,17876.38,0.0,0.0,0.0
2006-02-16,8232.52,4822.01,51729.44,17964.67,0.0,0.0,0.0
2006-02-15,8121.19,4764.19,50777.2,17669.26,0.0,0.0,0.0
2006-02-14,8117.01,4775.66,51240.24,17648.33,0.0,0.0,0.0
2006-02-13,8372.65,4902.65,53145.14,18308.87,0.0,0.0,0.0
2006-02-10,8408.9,4919.36,53555.04,18425.11,0.0,0.0,0.0
2006-02-09,8350.53,4896.59,53173.76,18300.44,0.0,0.0,0.0
2006-02-08,8334.04,4885.65,54145.42,18260.05,0.0,0.0,0.0
2006-02-07,8484.3,4970.94,54904.06,18570.69,0.0,0.0,0.0
2006-02-06,8275.65,4868.34,54742.41,18061.18,0.0,0.0,0.0
2006-02-03,8282.97,4850.44,54026.86,18081.99,0.0,0.0,0.0
2006-02-02,8225.77,4824.64,54066.97,17906.64,0.0,0.0,0.0
2006-02-01,8340.68,4875.45,54809.81,18174.87,0.0,0.0,0.0
2006-01-31,8096.85,4734.61,54052.3,17531.4,0.0,0.0,0.0
2006-01-30,8015.6,4677.31,53548.94,17372.68,0.0,0.0,0.0
2006-01-27,7878.12,4602.78,52858.93,17105.87,0.0,0.0,0.0
2006-01-26,7900.53,4618.08,52694.58,17170.34,0.0,0.0,0.0
2006-01-25,7849.47,4580.13,51248.59,17018.5,0.0,0.0,0.0
2006-01-24,7771.42,4544.99,50758.68,16867.5,0.0,0.0,0.0
2006-01-23,7836.48,4585.25,50371.18,17009.91,0.0,0.0,0.0
2006-01-20,7819.72,4604.92,52045.59,16976.05,0.0,0.0,0.0
2006-01-19,7671.15,4518.16,51930.25,16664.58,0.0,0.0,0.0
2006-01-18,7533.87,4422.74,50321.49,16264.36,0.0,0.0,0.0
2006-01-17,7719.79,4529.79,52795.76,16793.06,0.0,0.0,0.0
2006-01-16,7669.19,4499.99,54055.71,16661.14,0.0,0.0,0.0
2006-01-13,7521.2,4415.73,52938.61,16273.12,0.0,0.0,0.0
2006-01-12,7564.69,4442.08,53895.91,16435.61,0.0,0.0,0.0
2006-01-11,7440.35,4366.73,53540.66,16119.62,0.0,0.0,0.0
2006-01-10,7256.32,4271.51,53660.45,15765.05,0.0,0.0,0.0
2006-01-09,7256.2,4268.69,53782.41,15771.14,0.0,0.0,0.0
2006-01-06,7034.15,4150.58,52079.88,15191.71,0.0,0.0,0.0
2006-01-05,7039.67,4143.82,52157.39,15191.71,0.0,0.0,0.0
2006-01-04,7045.83,4140.21,52699.91,15223.9,0.0,0.0,0.0
2006-01-03,6816.84,4017.7,50546.56,14682.77,0.0,0.0,0.0
2005-12-23,6586.13,3910.88,47588.76,14238.55,0.0,0.0,0.0
2005-12-22,6637.06,3919.13,47346.38,14284.09,0.0,0.0,0.0
2005-12-21,6650.59,3944.61,46360.27,14267.85,0.0,0.0,0.0
2005-12-20,6653.67,3955.29,46055.06,14305.89,0.0,0.0,0.0
2005-12-19,6639.69,3948.81,45041.13,14299.97,0.0,0.0,0.0
2005-12-16,6697.76,3972.32,45394.19,14357.68,0.0,0.0,0.0
2005-12-15,6653.37,3950.95,45175.37,14259.7,0.0,0.0,0.0
2005-12-14,6692.26,3973.11,44958.63,14328.91,0.0,0.0,0.0
2005-12-13,6764.59,4009.35,45858.79,14516.67,0.0,0.0,0.0
2005-12-12,6747.05,4010.77,45397.8,14464.69,0.0,0.0,0.0
2005-12-09,6829.57,4053.3,45774.75,14650.11,0.0,0.0,0.0
2005-12-08,6773.17,4040.08,45849.89,14620.9,0.0,0.0,0.0
2005-12-07,6729.53,4010.5,45374.65,14483.67,0.0,0.0,0.0
2005-12-06,6625.58,3960.93,44821.39,14220.88,0.0,0.0,0.0
2005-12-05,6666.14,3973.84,45317.52,14309.42,0.0,0.0,0.0
2005-11-30,6776.56,4027.3,45576.65,14578.74,0.0,0.0,0.0
2005-11-29,6817.28,4048.77,45828.93,14653.89,0.0,0.0,0.0
2005-11-28,6779.05,4027.06,46350.9,14514.95,0.0,0.0,0.0
2005-11-25,6662.31,3965.99,44904.21,14115.57,0.0,0.0,0.0
2005-11-24,6620.13,3939.37,43255.66,14047.97,0.0,0.0,0.0
2005-11-23,6538.01,3894.13,42683.9,13827.06,0.0,0.0,0.0
2005-11-22,6620.53,3925.48,42957.16,13966.98,0.0,0.0,0.0
2005-11-21,6553.69,3884.42,41543.13,13811.93,0.0,0.0,0.0
2005-11-18,6478.33,3846.55,40228.42,13629.19,0.0,0.0,0.0
2005-11-17,6412.86,3819.66,39529.94,13586.41,0.0,0.0,0.0
2005-11-16,6365.89,3801.44,39433.62,13523.71,0.0,0.0,0.0
2005-11-15,6318.85,3780.84,39476.01,13431.88,0.0,0.0,0.0
2005-11-14,6293.12,3774.33,39311.66,13375.66,0.0,0.0,0.0
2005-11-11,6256.81,3758.49,39290.68,13302.3,0.0,0.0,0.0
2005-11-10,6181.16,3720.41,38850.58,13124.34,0.0,0.0,0.0
2005-11-09,6214.62,3733.92,38488.2,13228.32,0.0,0.0,0.0
2005-11-08,6206.69,3723.43,38274.15,13231.64,0.0,0.0,0.0
2005-11-07,6293.94,3789.4,37890.78,13465.91,0.0,0.0,0.0
2005-11-04,6212.34,3723.25,38229.59,13186.34,0.0,0.0,0.0
2005-11-03,6179.89,3703.3,37815.64,13108.12,0.0,0.0,0.0
2005-11-02,6298.56,3758.82,38570.47,13372.76,0.0,0.0,0.0
2005-11-01,6200.05,3703.08,36543.09,13067.21,0.0,0.0,0.0
2005-10-31,6222.3,3712.51,37799.42,13069.18,0.0,0.0,0.0
2005-10-28,6336.45,3753.96,38458.22,13268.78,0.0,0.0,0.0
2005-10-27,6501.9,3845.28,39465.02,13653.07,0.0,0.0,0.0
2005-10-26,6590.96,3883.39,39921.13,13826.53,0.0,0.0,0.0
2005-10-25,6616.4,3908.71,39941.91,13919.23,0.0,0.0,0.0
2005-10-24,6481.63,3844.5,39325.39,13622.6,0.0,0.0,0.0
2005-10-21,6451.95,3831.26,38130.26,13558.48,0.0,0.0,0.0
2005-10-20,6441.46,3827.01,38294.61,13540.21,0.0,0.0,0.0
2005-10-19,6435.48,3836.27,37692.34,13588.47,0.0,0.0,0.0
2005-10-18,6496.04,3869.47,38633.02,13774.13,0.0,0.0,0.0
2005-10-17,6352.56,3815.8,36755.83,13431.6,0.0,0.0,0.0
2005-10-14,6275.78,3779.06,35681.01,13235.74,0.0,0.0,0.0
2005-10-13,6366.85,3819.47,35859.72,13442.28,0.0,0.0,0.0
2005-10-12,6411.77,3842.61,36250.51,13548.02,0.0,0.0,0.0
2005-10-11,6337.82,3811.12,35735.48,13387.01,0.0,0.0,0.0
2005-10-10,6292.28,3794.64,35438.64,13322.21,0.0,0.0,0.0
2005-10-07,6237.93,3774.55,35140.03,13227.08,0.0,0.0,0.0
2005-10-06,6303.72,3805.4,35758.52,13379.49,0.0,0.0,0.0
2005-10-05,6249.3,3787.03,34741.99,13258.35,0.0,0.0,0.0
2005-10-04,6258.37,3792.52,34285.05,13305.49,0.0,0.0,0.0
2005-10-03,6220.58,3775.66,34125.16,13243.11,0.0,0.0,0.0
2005-09-30,6243.08,3773.5,34322.36,13257.46,0.0,0.0,0.0
2005-09-29,6248.44,3777.72,33920.7,13288.18,0.0,0.0,0.0
2005-09-28,6269.25,3796.06,34356.14,13316.96,0.0,0.0,0.0
2005-09-27,6342.08,3849.71,34637.9,13485.44,0.0,0.0,0.0
2005-09-26,6317.75,3845.41,35193.13,13416.72,0.0,0.0,0.0
2005-09-23,6253.52,3814.56,34517.57,13269.59,0.0,0.0,0.0
2005-09-22,6128.21,3752.01,33854.52,13011.56,0.0,0.0,0.0
2005-09-21,6092.79,3734.44,33539.06,12923.17,0.0,0.0,0.0
2005-09-20,6207.08,3787.22,34098.33,13175.7,0.0,0.0,0.0
2005-09-19,6119.62,3737.87,33677.77,13001.16,0.0,0.0,0.0
2005-09-16,6033.46,3684.03,33320.15,12781.76,0.0,0.0,0.0
2005-09-15,6055.84,3681.07,33479.73,12844.08,0.0,0.0,0.0
2005-09-14,5955.17,3602.94,34054.17,12616.59,0.0,0.0,0.0
2005-09-13,5874.85,3572.73,33576.76,12486.43,0.0,0.0,0.0
2005-09-12,5774.46,3527.41,33339.24,12296.79,0.0,0.0,0.0
2005-09-09,5719.85,3499.51,32904.52,12191.25,0.0,0.0,0.0
2005-09-08,5655.53,3471.5,32248.32,12107.42,0.0,0.0,0.0
2005-09-07,5566.81,3436.8,31270.25,11941.55,0.0,0.0,0.0
2005-09-06,5574.75,3442.1,31068.39,11829.87,0.0,0.0,0.0
2005-09-05,5514.69,3408.95,30910.98,11829.87,0.0,0.0,0.0
2005-09-02,5650.4,3487.81,31646.88,12129.87,0.0,0.0,0.0
2005-09-01,5624.77,3471.23,31070.87,12103.64,0.0,0.0,0.0
2005-08-31,5550.74,3430.74,30096.73,11964.26,0.0,0.0,0.0
2005-08-30,5511.08,3403.86,29993.36,11843.83,0.0,0.0,0.0
2005-08-29,5444.03,3358.56,29174.98,11698.2,0.0,0.0,0.0
2005-08-26,5432.98,3365.08,30171.75,11717.55,0.0,0.0,0.0
2005-08-25,5466.23,3376.37,30726.67,11801.29,0.0,0.0,0.0
2005-08-24,5514.71,3411.05,31363.77,11889.46,0.0,0.0,0.0
2005-08-23,5542.43,3420.13,31404.08,11917.26,0.0,0.0,0.0
2005-08-22,5508.97,3389.18,31542.68,11829.2,0.0,0.0,0.0
2005-08-19,5564.23,3416.4,32243.24,11950.71,0.0,0.0,0.0
2005-08-18,5581.42,3426.93,32676.2,11943.73,0.0,0.0,0.0
2005-08-17,5701.29,3497.77,32814.8,12245.82,0.0,0.0,0.0
2005-08-16,5733.99,3497.94,33176.56,12318.81,0.0,0.0,0.0
2005-08-15,5755.86,3531.21,32974.7,12410.7,0.0,0.0,0.0
2005-08-12,5678.53,3489.48,32772.41,12223.89,0.0,0.0,0.0
2005-08-11,5644.02,3464.72,32671.33,12042.37,0.0,0.0,0.0
2005-08-10,5650.94,3465.76,32787.3,12064.18,0.0,0.0,0.0
2005-08-09,5697.83,3491.74,32963.32,12161.07,0.0,0.0,0.0
2005-08-08,5750.06,3522.62,33282.6,12243.05,0.0,0.0,0.0
2005-08-05,5747.56,3520.96,32628.97,12221.52,0.0,0.0,0.0
2005-08-04,5790.54,3545.98,34450.25,12303.03,0.0,0.0,0.0
2005-08-03,5713.98,3511.38,31115.57,12188.07,0.0,0.0,0.0
2005-08-02,5582.9,3434.15,31115.57,11893.9,0.0,0.0,0.0
2005-08-01,5555.03,3420.96,30496.76,11074.53,0.0,0.0,0.0
2005-07-29,5492.6,3392.15,29659.99,10950.18,0.0,0.0,0.0
2005-07-28,5434.58,3364.78,27449.68,10829.51,0.0,0.0,0.0
2005-07-27,5451.12,3383.26,27602.92,10863.79,0.0,0.0,0.0
2005-07-26,5467.76,3384.01,27072.96,10872.48,0.0,0.0,0.0
2005-07-25,5501.51,3398.04,27621.73,10964.89,0.0,0.0,0.0
2005-07-22,5479.81,3401.69,27768.75,10902.83,0.0,0.0,0.0
2005-07-21,5428.1,3387.64,27947.67,10804.6,0.0,0.0,0.0
2005-07-20,5417.63,3384.03,28259.55,10765.24,0.0,0.0,0.0
2005-07-19,5268.59,3292.18,27435.12,10498.02,0.0,0.0,0.0
2005-07-18,5199.77,3245.92,27036.06,10354.99,0.0,0.0,0.0
2005-07-15,5241.52,3262.47,25812.05,10452.16,0.0,0.0,0.0
2005-07-14,5245.48,3258.74,24846.53,10465.39,0.0,0.0,0.0
2005-07-13,5227.0,3242.45,24089.53,10409.44,0.0,0.0,0.0
2005-07-12,5206.44,3246.62,24838.31,10375.8,0.0,0.0,0.0
2005-07-11,5042.1,3188.97,24011.71,10090.81,0.0,0.0,0.0
2005-07-08,4973.9,3172.21,23780.13,9861.65,0.0,0.0,0.0
2005-07-07,4957.61,3155.72,24406.84,9938.87,0.0,0.0,0.0
2005-07-06,4955.52,3147.58,25046.74,9898.73,0.0,0.0,0.0
2005-07-05,4906.49,3129.42,25099.61,9852.12,0.0,0.0,0.0
2005-07-04,4888.01,3101.43,25248.8,9835.05,0.0,0.0,0.0
2005-06-24,4852.9,3097.23,25360.8,9763.42,0.0,0.0,0.0
2005-06-23,4880.15,3105.41,25026.48,9815.99,0.0,0.0,0.0
2005-06-22,4861.48,3091.42,24807.46,9787.4,0.0,0.0,0.0
2005-06-21,4896.93,3109.76,24876.86,9807.08,0.0,0.0,0.0
2005-06-20,4881.75,3109.43,24919.14,9743.31,0.0,0.0,0.0
2005-06-17,4883.88,3116.56,24996.76,9733.92,0.0,0.0,0.0
2005-06-16,4901.01,3128.46,25183.58,9752.89,0.0,0.0,0.0
2005-06-15,4904.14,3127.14,25126.74,9755.29,0.0,0.0,0.0
2005-06-14,4948.07,3146.06,24767.15,9838.1,0.0,0.0,0.0
2005-06-13,4912.56,3140.86,24615.68,9753.59,0.0,0.0,0.0
2005-06-10,4891.67,3134.2,24748.65,9709.05,0.0,0.0,0.0
2005-06-09,4910.94,3143.83,24231.13,9732.38,0.0,0.0,0.0
2005-06-08,4804.99,3091.62,24077.17,9509.98,0.0,0.0,0.0
2005-06-07,4769.79,3068.51,24079.34,9449.15,0.0,0.0,0.0
2005-06-06,4705.99,3027.01,23902.39,9331.56,0.0,0.0,0.0
2005-06-03,4817.29,3081.23,24259.69,9547.42,0.0,0.0,0.0
2005-06-02,4844.85,3069.92,24520.88,9587.93,0.0,0.0,0.0
2005-06-01,4836.03,3065.32,24552.57,9589.58,0.0,0.0,0.0
2005-05-31,4712.89,3003.56,23696.88,9361.71,0.0,0.0,0.0
2005-05-30,4570.75,2937.17,23263.03,9081.5,0.0,0.0,0.0
2005-05-27,4854.77,3084.15,23961.41,9616.87,0.0,0.0,0.0
2005-05-26,4935.24,3122.33,24401.1,9793.05,0.0,0.0,0.0
2005-05-25,5063.11,3206.25,25107.8,10004.61,0.0,0.0,0.0
2005-05-24,5108.83,3231.57,25073.63,10097.48,0.0,0.0,0.0
2005-05-23,5116.31,3239.12,25454.92,10104.7,0.0,0.0,0.0
2005-05-20,5148.16,3257.42,27053.34,10175.88,0.0,0.0,0.0
2005-05-19,5067.29,3195.7,26363.17,10005.9,0.0,0.0,0.0
2005-05-18,4971.68,3155.32,25192.82,9816.7,0.0,0.0,0.0
2005-05-17,4960.66,3152.16,24089.22,9793.13,0.0,0.0,0.0
2005-05-16,4918.01,3128.34,23881.42,9708.68,0.0,0.0,0.0
2005-05-13,4903.02,3122.22,23388.57,9690.91,0.0,0.0,0.0
2005-05-12,4870.81,3100.17,23308.57,9632.2,0.0,0.0,0.0
2005-05-11,4904.33,3121.14,23785.78,9689.55,0.0,0.0,0.0
2005-05-10,4968.4,3155.3,24191.72,9811.67,0.0,0.0,0.0
2005-05-09,5055.61,3200.92,24137.04,9967.95,0.0,0.0,0.0
2005-05-06,5097.2,3223.82,24035.95,10058.42,0.0,0.0,0.0
2005-05-05,5062.21,3205.29,24437.72,10060.44,0.0,0.0,0.0
2005-05-04,5043.98,3187.24,24829.6,10001.51,0.0,0.0,0.0
2005-05-03,4904.74,3108.17,24560.82,9779.61,0.0,0.0,0.0
2005-04-29,4794.4,3041.64,23854.12,9567.9,0.0,0.0,0.0
2005-04-28,4741.6,3024.06,23456.5,9466.6,0.0,0.0,0.0
2005-04-27,4703.36,3004.97,22498.44,9410.54,0.0,0.0,0.0
2005-04-26,4745.21,3014.68,22970.67,9539.75,0.0,0.0,0.0
2005-04-25,4660.56,2956.96,22970.67,9388.44,0.0,0.0,0.0
2005-04-22,4784.38,3034.1,22970.67,9630.59,0.0,0.0,0.0
2005-04-21,4819.27,3042.42,22970.67,9699.39,0.0,0.0,0.0
2005-04-20,4738.51,2991.67,22853.57,9465.37,0.0,0.0,0.0
2005-04-19,4937.07,3102.43,24081.11,9919.12,0.0,0.0,0.0
2005-04-18,4998.15,3139.49,24116.77,10020.68,0.0,0.0,0.0
2005-04-15,5089.02,3203.71,24434.08,10206.8,0.0,0.0,0.0
2005-04-14,5216.49,3277.18,24612.68,10471.72,0.0,0.0,0.0
2005-04-13,5308.68,3337.6,25639.49,10658.24,0.0,0.0,0.0
2005-04-12,5256.63,3309.29,23996.4,10558.66,0.0,0.0,0.0
2005-04-11,5212.02,3280.36,23659.96,10465.79,0.0,0.0,0.0
2005-04-08,5186.19,3265.63,23060.38,10414.91,0.0,0.0,0.0
2005-04-07,5211.26,3280.96,22950.47,10478.2,0.0,0.0,0.0
2005-04-06,5322.16,3341.11,23073.46,10621.73,0.0,0.0,0.0
2005-04-05,5368.05,3370.68,23767.2,10715.35,0.0,0.0,0.0
2005-04-04,5336.43,3360.19,23986.31,10615.24,0.0,0.0,0.0
2005-04-01,5385.22,3366.69,23256.35,10721.85,0.0,0.0,0.0
2005-03-31,5181.13,3253.1,22075.95,10357.34,0.0,0.0,0.0
2005-03-30,4912.86,3104.28,22133.66,9816.43,0.0,0.0,0.0
2005-03-29,4715.53,2991.24,21120.96,9434.45,0.0,0.0,0.0
2005-03-28,4504.47,2893.12,20807.28,8954.28,0.0,0.0,0.0
2005-03-25,5073.79,3206.6,23542.24,10093.9,0.0,0.0,0.0
2005-03-24,5197.43,3286.29,24346.05,10394.59,0.0,0.0,0.0
2005-03-23,5117.12,3271.69,24295.35,10200.03,0.0,0.0,0.0
2005-03-22,5064.24,3253.76,24381.4,10074.18,0.0,0.0,0.0
2005-03-21,5141.8,3307.35,24896.91,10183.92,0.0,0.0,0.0
2005-03-18,5213.89,3330.36,24420.14,10367.18,0.0,0.0,0.0
2005-03-17,5366.86,3388.77,24321.32,10672.62,0.0,0.0,0.0
2005-03-16,5763.36,3642.58,25964.51,11477.37,0.0,0.0,0.0
2005-03-15,5915.88,3736.31,26441.4,11778.07,0.0,0.0,0.0
2005-03-14,6055.56,3820.19,27771.36,12060.73,0.0,0.0,0.0
2005-03-11,6111.3,3854.77,27512.14,12176.44,0.0,0.0,0.0
2005-03-10,6101.66,3837.26,27512.14,12138.79,0.0,0.0,0.0
2005-03-09,5993.85,3756.26,27512.14,11897.05,0.0,0.0,0.0
2005-03-08,5935.41,3725.25,27512.14,10744.71,0.0,0.0,0.0
2005-03-07,6065.7,3807.75,29717.97,11982.68,0.0,0.0,0.0
2005-03-04,6290.65,3935.95,30306.26,12468.02,0.0,0.0,0.0
2005-03-03,6314.39,3952.27,30699.11,12507.37,0.0,0.0,0.0
2005-03-02,6370.34,3981.25,31931.23,12595.27,0.0,0.0,0.0
2005-03-01,6357.95,3974.86,31914.38,12590.88,0.0,0.0,0.0
2005-02-28,6225.85,3914.34,31838.73,12329.46,0.0,0.0,0.0
2005-02-25,6308.21,3969.1,32593.65,12416.72,0.0,0.0,0.0
2005-02-24,6525.08,4086.2,33155.81,12772.31,0.0,0.0,0.0
2005-02-23,6520.97,4108.74,32392.22,12769.74,0.0,0.0,0.0
2005-02-22,6269.56,3969.14,31658.39,12202.95,0.0,0.0,0.0
2005-02-21,6242.74,3936.62,30860.99,12032.62,0.0,0.0,0.0
2005-02-18,6069.98,3845.48,31439.28,11780.11,0.0,0.0,0.0
2005-02-17,6040.05,3833.53,31399.08,11678.61,0.0,0.0,0.0
2005-02-16,6099.83,3855.91,31041.8,11782.85,0.0,0.0,0.0
2005-02-15,6071.11,3846.16,30206.96,11710.55,0.0,0.0,0.0
2005-02-14,6065.65,3819.93,31044.58,11792.21,0.0,0.0,0.0
2005-02-11,5756.74,3664.77,28014.33,11229.68,0.0,0.0,0.0
2005-02-10,5615.07,3588.95,28014.33,10946.73,0.0,0.0,0.0
2005-02-09,5325.66,3406.34,25611.3,10385.35,0.0,0.0,0.0
2005-02-08,5643.83,3575.3,26687.49,10955.08,0.0,0.0,0.0
2005-02-07,5896.34,3737.56,26687.49,11455.51,0.0,0.0,0.0
2005-02-04,5870.65,3755.7,26794.72,11581.07,0.0,0.0,0.0
2005-02-03,5899.54,3768.66,27156.95,11535.73,0.0,0.0,0.0
2005-02-02,5815.9,3722.59,25645.02,11327.82,0.0,0.0,0.0
2005-02-01,5710.59,3657.65,24217.66,11137.65,0.0,0.0,0.0
2005-01-31,5645.13,3616.09,23420.64,10987.21,0.0,0.0,0.0
2005-01-28,5690.01,3634.92,23016.78,11047.03,0.0,0.0,0.0
2005-01-27,5682.6,3626.62,22825.6,11027.36,0.0,0.0,0.0
2005-01-26,5721.03,3652.82,22213.15,11094.4,0.0,0.0,0.0
2005-01-25,5835.5,3727.76,22831.54,11369.33,0.0,0.0,0.0
2005-01-24,5961.46,3793.68,22746.47,11617.39,0.0,0.0,0.0
2005-01-21,5666.47,3620.35,21464.93,10996.49,0.0,0.0,0.0
2005-01-20,5452.08,3503.85,20903.17,10577.67,0.0,0.0,0.0
2005-01-19,5458.59,3503.7,21142.65,10644.23,0.0,0.0,0.0
2005-01-18,5305.31,3426.14,20272.21,10342.31,0.0,0.0,0.0
2005-01-17,5187.22,3343.45,19758.77,10114.52,0.0,0.0,0.0
2005-01-14,5158.76,3324.64,19929.55,10024.29,0.0,0.0,0.0
2005-01-13,5077.22,3281.4,19823.91,9938.35,0.0,0.0,0.0
2005-01-12,4949.32,3214.73,19479.67,9683.67,0.0,0.0,0.0
2005-01-11,5033.81,3256.51,20328.03,9859.5,0.0,0.0,0.0
2005-01-10,5162.8,3315.93,20036.88,10091.06,0.0,0.0,0.0
2005-01-07,5106.7,3291.8,19182.2,10037.51,0.0,0.0,0.0
2005-01-06,5016.63,3229.06,19101.17,9843.32,0.0,0.0,0.0
2005-01-05,4983.46,3190.18,19048.66,9692.79,0.0,0.0,0.0
2005-01-04,4779.33,3050.21,18452.75,9338.68,0.0,0.0,0.0
2005-01-03,4622.73,2971.18,18935.18,9023.41,0.0,0.0,0.0
2004-12-24,4364.71,2829.45,17289.87,8541.54,0.0,0.0,0.0
2004-12-23,4336.02,2833.38,17204.28,8456.51,0.0,0.0,0.0
2004-12-22,4352.84,2852.97,16905.0,8495.8,0.0,0.0,0.0
2004-12-21,4366.83,2860.64,16514.64,8494.76,0.0,0.0,0.0
2004-12-20,4376.94,2871.32,16654.12,8510.5,0.0,0.0,0.0
2004-12-17,4304.55,2827.93,16350.88,8355.48,0.0,0.0,0.0
2004-12-16,4259.67,2786.77,15967.74,8267.42,0.0,0.0,0.0
2004-12-15,4286.02,2803.44,15687.84,8321.07,0.0,0.0,0.0
2004-12-14,4279.79,2787.79,15625.41,8284.4,0.0,0.0,0.0
2004-12-13,4247.76,2772.9,15669.91,8208.1,0.0,0.0,0.0
2004-12-10,4165.29,2738.6,15650.01,8049.47,0.0,0.0,0.0
2004-12-09,4119.35,2711.63,15651.25,7970.53,0.0,0.0,0.0
2004-12-08,4072.88,2688.39,15444.22,7885.2,0.0,0.0,0.0
2004-12-07,4051.09,2672.99,15341.95,7827.04,0.0,0.0,0.0
2004-12-06,4068.36,2695.07,15412.65,7852.22,0.0,0.0,0.0
2004-12-03,4056.56,2687.03,15539.68,7825.85,0.0,0.0,0.0
2004-12-02,4043.26,2698.0,15629.14,7823.62,0.0,0.0,0.0
2004-11-30,3957.53,2598.33,15470.23,7501.9,0.0,0.0,0.0
2004-11-29,3999.7,2623.95,15690.96,7542.33,0.0,0.0,0.0
2004-11-26,3974.15,2613.56,15752.25,7523.65,0.0,0.0,0.0
2004-11-25,3942.21,2592.8,15919.07,7434.93,0.0,0.0,0.0
2004-11-24,3968.41,2604.22,15888.68,7515.19,0.0,0.0,0.0
